tree,n_missing_total,n_missing_1980_on,n_outliers_total
748011_raw,187,41,0
748012_raw,215,41,3
748021_raw,172,41,0
748022_raw,167,41,2
748031_raw,164,41,1
748032_raw,156,41,1
748041_raw,197,41,0
748042_raw,177,41,0
748051_raw,41,41,1
748052_raw,132,41,1
748061_raw,160,41,2
748062_raw,188,41,1
748071_raw,180,41,1
748072_raw,217,41,1
748081_raw,124,42,1
748082_raw,95,41,1
748091_raw,43,41,2
748092_raw,69,41,14
748101_raw,160,41,0
748102_raw,145,41,1
748111_raw,197,41,0
748112_raw,143,41,1
748121_raw,279,41,0
748122_raw,164,45,4
748132_raw,145,41,1
748141_raw,230,41,5
748142_raw,181,41,2
